no,gender,age,height,weight,ta,hr,season,thermal sensation,bmi,griffith
53,1,23,182,75.7,24.9,20.4,1,0.7,22.85,1.17
53,1,23,182,75.7,24.8,20.1,1,0,22.85,1.17
53,1,23,182,75.7,22.8,16.4,1,1,22.85,1.17
53,1,23,182,75.7,23.2,18.3,1,0,22.85,1.17
53,1,23,182,75.7,22,17.5,1,0,22.85,1.17
53,1,23,182,75.7,22.3,16.9,1,0,22.85,1.17
53,1,23,182,75.7,25.8,13.8,1,0,22.85,1.17
53,1,23,182,75.7,26.3,13.3,1,0,22.85,1.17
53,1,23,182,75.7,24.9,20.4,1,0.5,22.85,1.17
54,0,23,167,53,25.2,15.3,1,0.1,19,2.46
54,0,23,167,53,25.2,14.9,1,0.1,19,2.46
54,0,23,167,53,25.4,14.3,1,0.2,19,2.46
54,0,23,167,53,25.8,13.3,1,0,19,2.46
54,0,23,167,53,25,13.9,1,0,19,2.46
54,0,23,167,53,24.6,14.1,1,0,19,2.46
54,0,23,167,53,22.8,14.1,1,0,19,2.46
54,0,23,167,53,23.1,14.7,1,0,19,2.46
54,0,23,167,53,25.1,15.7,1,0,19,2.46
54,0,23,167,53,23.4,20.2,1,0,19,2.46
54,0,23,167,53,22.8,16.7,1,0,19,2.46
54,0,23,167,53,25.6,22,1,0.1,19,2.46
54,0,23,167,53,25.7,21.4,1,0.2,19,2.46
54,0,23,167,53,25.9,20.9,1,0.3,19,2.46
54,0,23,167,53,24.1,14.1,1,0,19,2.46
54,0,23,167,53,25.1,16.1,1,0,19,2.46
54,0,23,167,53,22.5,13.2,1,0,19,2.46
54,0,23,167,53,22.2,15.7,1,0,19,2.46
54,0,23,167,53,22.9,16.7,1,-0.2,19,2.46
54,0,23,167,53,22.5,14.9,1,-0.5,19,2.46
54,0,23,167,53,25,18.9,1,0.3,19,2.46
54,0,23,167,53,25.1,18.4,1,0.3,19,2.46
54,0,23,167,53,25.1,18,1,0.5,19,2.46
54,0,23,167,53,25.2,18.1,1,0.6,19,2.46
54,0,23,167,53,25,16.2,1,0,19,2.46
54,0,23,167,53,25.3,17.4,1,0.8,19,2.46
54,0,23,167,53,25.8,14.4,1,0.5,19,2.46
54,0,23,167,53,25.1,17,1,0.3,19,2.46
54,0,23,167,53,24.4,16.3,1,0,19,2.46
54,0,23,167,53,23.3,17.3,1,0,19,2.46
54,0,23,167,53,23.1,17.1,1,0,19,2.46
54,0,23,167,53,26.2,20.4,1,0.5,19,2.46
54,0,23,167,53,25.4,16.3,1,0.8,19,2.46
54,0,23,167,53,24.8,16.8,1,0.3,19,2.46
54,0,23,167,53,26.6,19.1,1,0.9,19,2.46
54,0,23,167,53,23.4,18.4,1,0,19,2.46
54,0,23,167,53,28.8,12.9,1,0.5,19,2.46
54,0,23,167,53,28.2,11.8,1,0.5,19,2.46
54,0,23,167,53,31,13.7,1,2.6,19,2.46
54,0,23,167,53,30.7,13.7,1,2.6,19,2.46
54,0,23,167,53,30.9,13.9,1,2.6,19,2.46
54,0,23,167,53,30.3,13.8,1,2.3,19,2.46
54,0,23,167,53,22.9,16.6,1,0,19,2.46
54,0,23,167,53,29.3,13.2,1,1.6,19,2.46
54,0,23,167,53,26.1,17.4,1,1,19,2.46
54,0,23,167,53,26.4,17.4,1,1.3,19,2.46
54,0,23,167,53,26.9,16.8,1,1.6,19,2.46
54,0,23,167,53,27.7,15.9,1,1.6,19,2.46
54,0,23,167,53,29.4,13.6,1,2,19,2.46
54,0,23,167,53,25.6,19,1,0,19,2.46
54,0,23,167,53,25.3,14.1,1,1.6,19,2.46
54,0,23,167,53,23.7,16.2,1,0,19,2.46
54,0,23,167,53,31.2,13.5,1,2.6,19,2.46
54,0,23,167,53,24.8,16.5,1,0,19,2.46
54,0,23,167,53,24.6,22.9,1,0,19,2.46
54,0,23,167,53,24.3,16.4,1,0,19,2.46
54,0,23,167,53,24.3,22.5,1,0,19,2.46
54,0,23,167,53,24,21.3,1,0,19,2.46
54,0,23,167,53,23.8,21.2,1,0,19,2.46
54,0,23,167,53,22.6,16.3,1,-0.2,19,2.46
54,0,23,167,53,22.2,15.3,1,-0.2,19,2.46
54,0,23,167,53,25.2,18.4,1,0,19,2.46
54,0,23,167,53,24.5,23.5,1,0,19,2.46
54,0,23,167,53,25.4,17.4,1,0.1,19,2.46
54,0,23,167,53,25.6,17,1,0.2,19,2.46
54,0,23,167,53,25.9,16,1,0.2,19,2.46
54,0,23,167,53,25.8,15.2,1,0.2,19,2.46
54,0,23,167,53,25.6,14.4,1,0.8,19,2.46
54,0,23,167,53,25.3,18,1,0,19,2.46
54,0,23,167,53,25.1,16.5,1,0,19,2.46
55,1,21,185,74,23.9,14.4,1,0,21.62,0.89
55,1,21,185,74,24.4,14.3,1,-0.5,21.62,0.89
55,1,21,185,74,24.8,14.3,1,0.5,21.62,0.89
55,1,21,185,74,24.9,13.5,1,1,21.62,0.89
55,1,21,185,74,25.2,14.1,1,0.5,21.62,0.89
55,1,21,185,74,24.3,15.8,1,0,21.62,0.89
55,1,21,185,74,24.5,15.5,1,0,21.62,0.89
55,1,21,185,74,24.4,16.1,1,0.5,21.62,0.89
55,1,21,185,74,24.4,16.2,1,0,21.62,0.89
55,1,21,185,74,21.5,13.9,1,1.5,21.62,0.89
55,1,21,185,74,22,14.8,1,0.5,21.62,0.89
55,1,21,185,74,23.2,14.4,1,0,21.62,0.89
55,1,21,185,74,24.8,14.9,1,0,21.62,0.89
55,1,21,185,74,22.5,15.1,1,0,21.62,0.89
55,1,21,185,74,25.4,14.7,1,0.5,21.62,0.89
55,1,21,185,74,22.2,15.7,1,0.5,21.62,0.89
55,1,21,185,74,22.6,16.3,1,0,21.62,0.89
55,1,21,185,74,22.9,16.8,1,0,21.62,0.89
55,1,21,185,74,24.6,16.3,1,0,21.62,0.89
55,1,21,185,74,24.9,16.2,1,0,21.62,0.89
55,1,21,185,74,25,16.3,1,0,21.62,0.89
55,1,21,185,74,24,16.4,1,0,21.62,0.89
55,1,21,185,74,25.7,15.2,1,0,21.62,0.89
55,1,21,185,74,25.3,15.9,1,0,21.62,0.89
55,1,21,185,74,25,16.5,1,0,21.62,0.89
55,1,21,185,74,24.9,16.8,1,0,21.62,0.89
55,1,21,185,74,24.7,16.8,1,0,21.62,0.89
55,1,21,185,74,25.3,13.6,1,0.5,21.62,0.89
56,1,22,185,73,21.4,17.4,1,-0.2,21.33,3.43
56,1,22,185,73,27.7,15.9,1,1.2,21.33,3.43
56,1,22,185,73,27.8,15.9,1,1.5,21.33,3.43
56,1,22,185,73,28,15.7,1,0.5,21.33,3.43
56,1,22,185,73,22,18.5,1,0,21.33,3.43
56,1,22,185,73,22.6,20.2,1,-0.1,21.33,3.43
56,1,22,185,73,22,17.5,1,-0.3,21.33,3.43
56,1,22,185,73,22.3,16.9,1,-0.4,21.33,3.43
56,1,22,185,73,25.3,14.4,1,0,21.33,3.43
56,1,22,185,73,25.3,14.3,1,0.6,21.33,3.43
56,1,22,185,73,26.3,13.3,1,0,21.33,3.43
56,1,22,185,73,27.3,11.6,1,0.2,21.33,3.43
56,1,22,185,73,25.5,13.8,1,0.5,21.33,3.43
56,1,22,185,73,25.3,14.2,1,0.5,21.33,3.43
56,1,22,185,73,25.4,14.4,1,0.5,21.33,3.43
56,1,22,185,73,25.2,14.6,1,0.5,21.33,3.43
56,1,22,185,73,24.9,14.7,1,0.3,21.33,3.43
56,1,22,185,73,20.9,15.7,1,0,21.33,3.43
56,1,22,185,73,27.6,16,1,0.7,21.33,3.43
56,1,22,185,73,25.8,13.8,1,0,21.33,3.43
56,1,22,185,73,27,16.3,1,0.5,21.33,3.43
56,1,22,185,73,25.1,19.2,1,0.5,21.33,3.43
56,1,22,185,73,22.7,18.6,1,0.1,21.33,3.43
56,1,22,185,73,23.2,18.4,1,0,21.33,3.43
56,1,22,185,73,24.2,17.8,1,0.5,21.33,3.43
56,1,22,185,73,24.5,17.9,1,0.5,21.33,3.43
56,1,22,185,73,24.9,17.9,1,0.5,21.33,3.43
56,1,22,185,73,25.2,17.8,1,0.5,21.33,3.43
56,1,22,185,73,25.8,15,1,0.8,21.33,3.43
56,1,22,185,73,25.4,16.4,1,0.8,21.33,3.43
56,1,22,185,73,25.2,17,1,0.5,21.33,3.43
56,1,22,185,73,25.2,17.6,1,0.5,21.33,3.43
56,1,22,185,73,26.1,16.7,1,0.1,21.33,3.43
56,1,22,185,73,25.1,18.5,1,0.5,21.33,3.43
56,1,22,185,73,22.5,16.7,1,-0.1,21.33,3.43
56,1,22,185,73,22.9,17.9,1,0,21.33,3.43
56,1,22,185,73,22.9,20,1,-0.2,21.33,3.43
56,1,22,185,73,23.1,19.6,1,-0.1,21.33,3.43
56,1,22,185,73,23.2,19.6,1,0,21.33,3.43
56,1,22,185,73,23.3,20,1,0,21.33,3.43
56,1,22,185,73,23.4,20.2,1,0,21.33,3.43
56,1,22,185,73,25.1,18.2,1,0.5,21.33,3.43
57,1,25,178,70,28.1,58.7,0,2.5,22.41,1.21
57,1,25,178,70,28.4,59.9,0,2.7,22.41,1.21
57,1,25,178,70,28.4,61.5,0,2.5,22.41,1.21
57,1,25,178,70,26.2,62,0,0,22.41,1.21
57,1,25,178,70,27.3,62.6,0,0,22.41,1.21
57,1,25,178,70,27.1,61.8,0,0,22.41,1.21
57,1,25,178,70,28.1,58.7,0,2.5,22.41,1.21
57,1,25,178,70,27.5,63.3,0,-0.3,22.41,1.21
57,1,24,178,71,22,16.5,1,0,22.41,1.21
57,1,24,178,71,25.5,17.1,1,0.5,22.41,1.21
57,1,24,178,71,25.2,17.7,1,0,22.41,1.21
57,1,24,178,71,25.4,17.9,1,0,22.41,1.21
57,1,24,178,71,25.4,16.8,1,0.5,22.41,1.21
57,1,24,178,71,25.1,16.2,1,0,22.41,1.21
57,1,24,178,71,25,15.6,1,0,22.41,1.21
57,1,24,178,71,26.7,14.7,1,0,22.41,1.21
57,1,24,178,71,26.3,15,1,0,22.41,1.21
57,1,25,178,70,26.8,60.6,0,0,22.41,1.21
57,1,24,178,71,21.4,15.8,1,-0.5,22.41,1.21
57,1,25,178,70,26.8,60.6,0,0,22.41,1.21
57,1,25,178,70,25.3,60.4,0,0,22.41,1.21
57,1,25,178,70,24.7,58.5,0,-0.3,22.41,1.21
57,1,25,178,70,26.9,61.2,0,1,22.41,1.21
57,1,25,178,70,26.9,60.8,0,1,22.41,1.21
57,1,25,178,70,27,60.8,0,3,22.41,1.21
57,1,25,178,70,27,60.8,0,2,22.41,1.21
57,1,25,178,70,26.8,60.6,0,0.7,22.41,1.21
57,1,25,178,70,26.4,59.7,0,0.8,22.41,1.21
57,1,25,178,70,26.3,59.4,0,0.6,22.41,1.21
57,1,25,178,70,25.9,59,0,0.4,22.41,1.21
57,1,25,178,70,25.2,62.2,0,-0.5,22.41,1.21
57,1,25,178,70,25.8,59.6,0,0,22.41,1.21
57,1,24,178,71,25.6,15.4,1,0,22.41,1.21
57,1,25,178,70,24.7,59.4,0,0,22.41,1.21
57,1,25,178,70,24.6,59.1,0,-0.2,22.41,1.21
57,1,25,178,70,24.6,59.3,0,0,22.41,1.21
57,1,25,178,70,24.4,59.6,0,0,22.41,1.21
57,1,25,178,70,25,55.4,0,-0.7,22.41,1.21
57,1,25,178,70,24.5,56.8,0,-0.7,22.41,1.21
57,1,25,178,70,24.7,58.2,0,-0.5,22.41,1.21
57,1,25,178,70,25.6,59.8,0,0,22.41,1.21
57,1,24,178,71,22.6,17.1,1,0,22.41,1.21
57,1,24,178,71,25.6,17.4,1,0,22.41,1.21
57,1,24,178,71,22.5,14.9,1,0,22.41,1.21
57,1,24,178,71,23.4,20.2,1,-0.3,22.41,1.21
57,1,24,178,71,23.3,20,1,-0.1,22.41,1.21
57,1,24,178,71,23.2,19.6,1,0,22.41,1.21
57,1,24,178,71,23.1,19.6,1,0,22.41,1.21
57,1,24,178,71,22.9,20,1,-0.5,22.41,1.21
57,1,24,178,71,22.9,17.9,1,0,22.41,1.21
57,1,24,178,71,22.5,16.7,1,0,22.41,1.21
57,1,24,178,71,25.1,19.2,1,0.3,22.41,1.21
57,1,24,178,71,25.1,18.5,1,0.3,22.41,1.21
57,1,24,178,71,25.1,18.2,1,0.3,22.41,1.21
57,1,24,178,71,25.2,17.6,1,0.5,22.41,1.21
57,1,24,178,71,25.2,17,1,0.5,22.41,1.21
57,1,24,178,71,25.4,16.4,1,0.5,22.41,1.21
57,1,24,178,71,25.8,15,1,1,22.41,1.21
57,1,24,178,71,25.2,17.8,1,0,22.41,1.21
57,1,24,178,71,22.3,17.1,1,0,22.41,1.21
57,1,24,178,71,24.5,17.9,1,0,22.41,1.21
57,1,24,178,71,24.2,17.8,1,0.1,22.41,1.21
57,1,24,178,71,23.2,18.4,1,0.2,22.41,1.21
57,1,24,178,71,22.7,18.6,1,0,22.41,1.21
57,1,24,178,71,26.1,16.7,1,0,22.41,1.21
57,1,24,178,71,24.9,17.9,1,0,22.41,1.21
57,1,24,178,71,27.6,16,1,0.2,22.41,1.21
57,1,24,178,71,27,16.3,1,0.2,22.41,1.21
57,1,24,178,71,22.1,13.4,1,0,22.41,1.21
57,1,24,178,71,25.8,16.1,1,0,22.41,1.21
57,1,24,178,71,25.9,15.2,1,0.5,22.41,1.21
57,1,24,178,71,25.9,11.9,1,0.5,22.41,1.21
57,1,24,178,71,27.6,11,1,0.8,22.41,1.21
57,1,24,178,71,27.9,13.2,1,1.5,22.41,1.21
57,1,24,178,71,27.5,11.3,1,2,22.41,1.21
57,1,24,178,71,27.1,14.6,1,0,22.41,1.21
57,1,24,178,71,25.6,16.6,1,0,22.41,1.21
57,1,24,178,71,25.6,15.6,1,0,22.41,1.21
57,1,24,178,71,23.4,17.4,1,0,22.41,1.21
57,1,24,178,71,23,16.8,1,0,22.41,1.21
57,1,24,178,71,22.6,20.2,1,0,22.41,1.21
57,1,24,178,71,22,18.5,1,1,22.41,1.21
57,1,24,178,71,28,15.7,1,0,22.41,1.21
57,1,24,178,71,27.8,15.9,1,0.2,22.41,1.21
57,1,24,178,71,26.6,15.3,1,0.3,22.41,1.21
57,1,24,178,71,27.7,15.9,1,0.2,22.41,1.21
58,1,21,177,89,24.7,61.7,0,-0.1,28.41,1.84
58,1,21,177,89,24.3,62.4,0,0,28.41,1.84
58,1,21,177,89,24.6,65,0,-0.3,28.41,1.84
58,1,21,177,89,24.2,64.2,0,-0.6,28.41,1.84
58,1,21,177,89,24.1,59.6,0,-0.5,28.41,1.84
58,1,21,177,89,24.5,60.1,0,-0.3,28.41,1.84
58,1,21,177,89,25.4,58.7,0,-0.3,28.41,1.84
58,1,21,177,89,26.9,58.1,0,0.5,28.41,1.84
58,1,21,177,89,24.7,60.3,0,-0.3,28.41,1.84
58,1,21,177,89,26,60.8,0,0.3,28.41,1.84
58,1,21,177,89,27.2,57.2,0,0.8,28.41,1.84
58,1,21,177,89,27.1,57.1,0,1,28.41,1.84
58,1,21,177,89,26.9,57.7,0,0.7,28.41,1.84
58,1,21,177,89,27.4,58.3,0,0.7,28.41,1.84
58,1,21,177,89,26.3,59.4,0,0.5,28.41,1.84
58,1,21,177,89,25.2,59.9,0,-0.5,28.41,1.84
58,1,21,177,89,27.9,57.4,0,1,28.41,1.84
58,1,21,177,89,25.4,56.1,0,-0.4,28.41,1.84
58,1,21,177,89,26.6,56,0,0.2,28.41,1.84
58,1,21,177,89,25.8,58.6,0,0.2,28.41,1.84
58,1,21,177,89,28,56.8,0,1.4,28.41,1.84
58,1,21,177,89,28.2,55.9,0,1.7,28.41,1.84
58,1,21,177,89,28.1,55.8,0,1.7,28.41,1.84
58,1,21,177,89,28,55.7,0,1.8,28.41,1.84
58,1,21,177,89,28,55.7,0,1.4,28.41,1.84
58,1,21,177,89,27.8,55.7,0,1.2,28.41,1.84
58,1,21,177,89,28.2,56.7,0,0.7,28.41,1.84
58,1,21,177,89,27.6,55.6,0,0.8,28.41,1.84
58,1,21,177,89,22.9,58.5,0,-0.6,28.41,1.84
58,1,21,177,89,23.2,59.1,0,-0.4,28.41,1.84
58,1,21,177,89,23.3,59.8,0,-0.5,28.41,1.84
58,1,21,177,89,23.6,61.2,0,-0.5,28.41,1.84
58,1,21,177,89,23.3,61.7,0,-0.4,28.41,1.84
58,1,21,177,89,25.8,61.2,0,-0.3,28.41,1.84
58,1,21,177,89,26.4,58,0,0,28.41,1.84
58,1,21,177,89,27.4,55,0,1,28.41,1.84
58,1,21,177,89,24.9,61,0,0,28.41,1.84
58,1,21,177,89,26.5,60,0,0.4,28.41,1.84
58,1,21,177,89,24.5,52.2,0,-0.2,28.41,1.84
58,1,21,177,89,26.8,64.8,0,2.3,28.41,1.84
58,1,21,177,89,27.2,60.6,0,0.9,28.41,1.84
58,1,21,177,89,27.2,60.9,0,1.2,28.41,1.84
58,1,21,177,89,27.1,61,0,0.7,28.41,1.84
58,1,21,177,89,26.9,61.4,0,0.4,28.41,1.84
58,1,21,177,89,26.6,61.9,0,0.5,28.41,1.84
58,1,21,177,89,26.1,60.3,0,0.2,28.41,1.84
58,1,21,177,89,25.6,60.3,0,-0.3,28.41,1.84
58,1,21,177,89,25.7,55,0,-0.2,28.41,1.84
58,1,21,177,89,25.4,54.1,0,-0.5,28.41,1.84
58,1,21,177,89,24.1,53.6,0,0,28.41,1.84
58,1,21,177,89,24,53.7,0,-1,28.41,1.84
58,1,21,177,89,24,54.1,0,-1,28.41,1.84
58,1,21,177,89,23.9,54.8,0,0,28.41,1.84
58,1,21,177,89,23.7,53.6,0,0,28.41,1.84
58,1,21,177,89,27.7,62.7,0,1.2,28.41,1.84
58,1,21,177,89,28,62.6,0,0.7,28.41,1.84
58,1,21,177,89,26.4,60.7,0,0.5,28.41,1.84
58,1,21,177,89,27.9,63.5,0,0.2,28.41,1.84
58,1,21,177,89,28.1,62.4,0,0.5,28.41,1.84
58,1,21,177,89,23.7,51.4,0,0,28.41,1.84
58,1,21,177,89,23.4,52.3,0,-0.2,28.41,1.84
58,1,21,177,89,23.4,52.6,0,-0.5,28.41,1.84
58,1,21,177,89,23,52.3,0,0,28.41,1.84
58,1,21,177,89,25.2,54.7,0,-0.6,28.41,1.84
58,1,21,177,89,25.2,55.6,0,-0.6,28.41,1.84
58,1,21,177,89,24.4,59.3,0,-0.7,28.41,1.84
58,1,21,177,89,23.9,50.9,0,0,28.41,1.84
58,1,21,177,89,24.7,60.6,0,-0.3,28.41,1.84
58,1,21,177,89,25.9,62.5,0,0,28.41,1.84
58,1,21,177,89,26.3,63.5,0,0.2,28.41,1.84
58,1,21,177,89,26.9,62.8,0,0,28.41,1.84
58,1,21,177,89,27.9,64,0,0.5,28.41,1.84
58,1,21,177,89,27.9,63.7,0,0.5,28.41,1.84
58,1,21,177,89,24.9,54.8,0,0,28.41,1.84
58,1,21,177,89,24.2,58.5,0,-0.5,28.41,1.84
59,0,28,161,57,25.6,51.8,0,0.1,21.99,0.44
59,0,28,161,57,25.5,50.4,0,-1,21.99,0.44
59,0,28,161,57,25.4,49.5,0,-1,21.99,0.44
59,0,28,161,57,23,52.3,0,0,21.99,0.44
59,0,28,161,57,23.4,52.6,0,0.5,21.99,0.44
59,0,28,161,57,23.7,51.4,0,0,21.99,0.44
59,0,28,161,57,23.9,50.9,0,0,21.99,0.44
59,0,28,161,57,24.5,52.2,0,0.5,21.99,0.44
59,0,28,161,57,26.9,57.7,0,2,21.99,0.44
59,0,28,161,57,24.9,61,0,1,21.99,0.44
59,0,28,161,57,25.8,58.6,0,2,21.99,0.44
59,0,28,161,57,26.3,59.4,0,2,21.99,0.44
59,0,28,161,57,27.1,57.1,0,2,21.99,0.44
59,0,28,161,57,27.2,57.2,0,2.5,21.99,0.44
59,0,28,161,57,26.9,58.1,0,2,21.99,0.44
59,0,28,161,57,26,60.8,0,1,21.99,0.44
59,0,28,161,57,24.9,54.8,0,0,21.99,0.44
59,0,28,161,57,25.4,51.2,0,0.2,21.99,0.44
59,0,28,161,57,23.4,52.3,0,0.5,21.99,0.44
59,0,28,161,57,24,57.4,0,0.5,21.99,0.44
59,0,28,161,57,25.4,53,0,0.2,21.99,0.44
59,0,28,161,57,27.9,56.4,0,1,21.99,0.44
59,0,28,161,57,28.1,58.7,0,0,21.99,0.44
59,0,28,161,57,28.4,59.9,0,1,21.99,0.44
59,0,28,161,57,28.4,61.5,0,1,21.99,0.44
59,0,28,161,57,27.3,62.6,0,0,21.99,0.44
59,0,28,161,57,27.1,61.8,0,0,21.99,0.44
59,0,28,161,57,26.2,62,0,2,21.99,0.44
59,0,28,161,57,27.5,63.3,0,0,21.99,0.44
59,0,28,161,57,26.8,60.6,0,1,21.99,0.44
59,0,28,161,57,25.2,62.2,0,0,21.99,0.44
59,0,28,161,57,24.7,58.5,0,-1,21.99,0.44
59,0,28,161,57,24.7,58.2,0,-3,21.99,0.44
59,0,28,161,57,24.5,56.8,0,-3,21.99,0.44
59,0,28,161,57,25,55.4,0,-3,21.99,0.44
59,0,28,161,57,26.8,60.6,0,1,21.99,0.44
59,0,28,161,57,23.7,58.9,0,0.3,21.99,0.44
60,1,24,180,78,23.2,70.1,0,-1.5,23.2,1.23
60,1,24,180,78,26.5,68.2,0,0,23.2,1.23
60,1,24,180,78,26.8,69.5,0,0,23.2,1.23
60,1,24,180,78,22.7,69.4,0,-1,23.2,1.23
60,1,24,180,78,25.6,66.8,0,1.5,23.2,1.23
60,1,24,180,78,22.8,60.7,0,0,23.2,1.23
60,1,24,180,78,25.8,67.3,0,1,23.2,1.23
60,1,24,180,78,23.2,61.8,0,1,23.2,1.23
60,1,24,180,78,26.8,68.7,0,0.5,23.2,1.23
60,1,24,180,78,25.4,57.6,0,0.5,23.2,1.23
60,1,24,180,78,26.7,69,0,0,23.2,1.23
60,1,24,180,78,23.3,68.3,0,0.5,23.2,1.23
60,1,24,180,78,26.8,60.6,0,1,23.2,1.23
60,1,24,180,78,25.2,62.2,0,0,23.2,1.23
60,1,24,180,78,24.7,58.5,0,0,23.2,1.23
60,1,24,180,78,24.5,56.8,0,-1,23.2,1.23
60,1,24,180,78,26.6,69,0,0,23.2,1.23
60,1,24,180,78,25.5,50.4,0,0,23.2,1.23
60,1,24,180,78,23.2,69,0,0.5,23.2,1.23
60,1,24,180,78,25.2,71.1,0,0.5,23.2,1.23
60,1,24,180,78,25.7,71.2,0,0.5,23.2,1.23
60,1,24,180,78,25.8,70.8,0,1.5,23.2,1.23
60,1,24,180,78,26.4,68.9,0,0.5,23.2,1.23
60,1,24,180,78,25.8,57.8,0,0.5,23.2,1.23
60,1,24,180,78,25.4,66.7,0,0,23.2,1.23
60,1,24,180,78,26.3,63.5,0,0.5,23.2,1.23
60,1,24,180,78,24.4,59.3,0,0,23.2,1.23
60,1,24,180,78,25.2,55.6,0,0,23.2,1.23
60,1,24,180,78,25.2,64.4,0,0.5,23.2,1.23
60,1,24,180,78,25.2,64.4,0,0.5,23.2,1.23
60,1,24,180,78,25.1,63.5,0,0,23.2,1.23
60,1,24,180,78,23.5,70.8,0,0,23.2,1.23
60,1,24,180,78,22.6,68.5,0,-0.5,23.2,1.23
60,1,24,180,78,22.3,66.7,0,-1,23.2,1.23
60,1,24,180,78,22,65.4,0,-1.5,23.2,1.23
60,1,24,180,78,24.2,63.3,0,-1,23.2,1.23
60,1,24,180,78,27.9,63.7,0,1.5,23.2,1.23
60,1,24,180,78,27.9,63.5,0,2,23.2,1.23
60,1,24,180,78,23.3,68.7,0,-1,23.2,1.23
60,1,24,180,78,23,70.4,0,-2,23.2,1.23
60,1,24,180,78,22.7,69.2,0,-1,23.2,1.23
60,1,24,180,78,26.5,61,0,1.5,23.2,1.23
60,1,24,180,78,26.7,61.5,0,1,23.2,1.23
60,1,24,180,78,22,67.1,0,0,23.2,1.23
60,1,24,180,78,27.2,61.9,0,1.2,23.2,1.23
60,1,24,180,78,27.4,61.7,0,1.2,23.2,1.23
60,1,24,180,78,25,68.7,0,0,23.2,1.23
60,1,24,180,78,27.3,62.6,0,1.5,23.2,1.23
60,1,24,180,78,25.3,68.2,0,0,23.2,1.23
60,1,24,180,78,27.1,61.8,0,0,23.2,1.23
60,1,23,181,76,24.2,17.8,1,0,23.2,1.23
60,1,23,181,76,25.8,15,1,0.5,23.2,1.23
60,1,23,181,76,25.4,16.4,1,0,23.2,1.23
60,1,23,181,76,25.2,17,1,0,23.2,1.23
60,1,23,181,76,25.2,17.6,1,0,23.2,1.23
60,1,23,181,76,25.1,18.2,1,0,23.2,1.23
60,1,23,181,76,25.1,19.2,1,0,23.2,1.23
60,1,23,181,76,22.5,16.7,1,0,23.2,1.23
60,1,23,181,76,23.1,19.6,1,0,23.2,1.23
60,1,23,181,76,23.3,20,1,0,23.2,1.23
60,1,23,181,76,23.4,20.2,1,0,23.2,1.23
60,1,23,181,76,22.7,18.6,1,0.3,23.2,1.23
60,1,23,181,76,26.1,16.7,1,0,23.2,1.23
60,1,23,181,76,25.1,18.5,1,0,23.2,1.23
60,1,23,181,76,25,16.3,1,0,23.2,1.23
60,1,23,181,76,25.3,13.6,1,1,23.2,1.23
60,1,23,181,76,25.7,15.2,1,0,23.2,1.23
60,1,23,181,76,25.3,15.9,1,0,23.2,1.23
60,1,23,181,76,24.7,16.8,1,0,23.2,1.23
60,1,23,181,76,22.2,15.7,1,0,23.2,1.23
60,1,23,181,76,22.6,16.3,1,0,23.2,1.23
60,1,23,181,76,24.3,16.4,1,0,23.2,1.23
60,1,23,181,76,24.8,16.5,1,0,23.2,1.23
60,1,23,181,76,25.1,16.5,1,0,23.2,1.23
60,1,23,181,76,25.6,14.4,1,0.5,23.2,1.23
60,1,23,181,76,25.8,15.2,1,0,23.2,1.23
60,1,23,181,76,27.6,16,1,0,23.2,1.23
60,1,23,181,76,27.8,15.9,1,0,23.2,1.23
60,1,23,181,76,25.1,18.4,1,0,23.2,1.23
60,1,23,181,76,25,18.9,1,0,23.2,1.23
60,1,23,181,76,22.5,14.9,1,0.5,23.2,1.23
60,1,23,181,76,23.9,14.4,1,-1,23.2,1.23
60,1,23,181,76,24.8,14.3,1,0,23.2,1.23
60,1,23,181,76,24.8,14.9,1,0,23.2,1.23
60,1,23,181,76,24.5,15.5,1,0,23.2,1.23
60,1,23,181,76,24.3,15.8,1,0,23.2,1.23
60,1,23,181,76,24.4,16.1,1,0,23.2,1.23
60,1,23,181,76,21.5,13.9,1,1,23.2,1.23
60,1,24,180,78,28.4,59.9,0,2,23.2,1.23
60,1,23,181,76,27.7,15.9,1,0,23.2,1.23
60,1,23,181,76,25.2,18.1,1,0,23.2,1.23
60,1,23,181,76,22,18.5,1,0.5,23.2,1.23
60,1,23,181,76,22.6,20.2,1,0,23.2,1.23
60,1,23,181,76,25.8,13.8,1,0,23.2,1.23
60,1,23,181,76,27.3,11.6,1,0.5,23.2,1.23
60,1,23,181,76,25.5,13.8,1,0,23.2,1.23
60,1,23,181,76,25.3,14.2,1,0,23.2,1.23
60,1,23,181,76,25.4,14.4,1,0,23.2,1.23
60,1,23,181,76,25.8,14.4,1,1.5,23.2,1.23
60,1,23,181,76,25.1,17,1,0,23.2,1.23
60,1,23,181,76,23.3,17.3,1,0,23.2,1.23
60,1,23,181,76,23.1,17.1,1,-0.2,23.2,1.23
60,1,23,181,76,20.9,15.7,1,-1,23.2,1.23
60,1,23,181,76,24.9,14.7,1,0,23.2,1.23
61,1,22,179,77,24.4,59.6,0,1,24.03,0.87
61,1,22,179,77,24.6,59.1,0,0,24.03,0.87
61,1,22,179,77,24.7,59.4,0,0,24.03,0.87
61,1,22,179,77,27,60.8,0,3,24.03,0.87
61,1,22,179,77,26.4,59.7,0,0,24.03,0.87
61,1,22,179,77,25.4,49.5,0,0,24.03,0.87
61,1,22,179,77,26.9,61.2,0,3,24.03,0.87
